"Subject" "Item" "Word" "WordItem" "CorrectIncorrect" "Condition" "Speaker" "Environment" "PresentationOrder" "Gender" "Age" "PaidUnpaid" "Term" "PPVTPercentile" "RhythmPercentAcc" "StroopRTdifference" "WARRMAudWordSpan" "PPVTScale" "RhythmScale" "StroopScale" "WARRMScale" "Environment.Contrasts" "QuietNoise" "EnergeticInfo"
"1513" "P12" 62 "the" "62the" 1 "NaInfo" "Na" "Info" 34 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1514" "P12" 62 "lamp" "62lamp" 1 "NaInfo" "Na" "Info" 34 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1515" "P12" 62 "for" "62for" 1 "NaInfo" "Na" "Info" 34 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1516" "P12" 62 "teasing" "62teasing" 1 "NaInfo" "Na" "Info" 34 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1517" "P12" 63 "round" "63round" 0 "NaInfo" "Na" "Info" 79 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1518" "P12" 63 "and" "63and" 0 "NaInfo" "Na" "Info" 79 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1519" "P12" 63 "bad" "63bad" 1 "NaInfo" "Na" "Info" 79 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1520" "P12" 63 "for" "63for" 0 "NaInfo" "Na" "Info" 79 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1521" "P12" 63 "carpet" "63carpet" 0 "NaInfo" "Na" "Info" 79 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1522" "P12" 64 "rowing" "64rowing" 1 "NaInfo" "Na" "Info" 15 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1523" "P12" 64 "farther" "64farther" 1 "NaInfo" "Na" "Info" 15 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1524" "P12" 64 "matters" "64matters" 1 "NaInfo" "Na" "Info" 15 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1525" "P12" 65 "seat" "65seat" 0 "NNQuiet" "NN" "Quiet" 74 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1526" "P12" 65 "for" "65for" 1 "NNQuiet" "NN" "Quiet" 74 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1527" "P12" 65 "locking" "65locking" 0 "NNQuiet" "NN" "Quiet" 74 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1528" "P12" 65 "runners" "65runners" 1 "NNQuiet" "NN" "Quiet" 74 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1529" "P12" 66 "secure" "66secure" 0 "NNEner" "NN" "Ener" 41 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1530" "P12" 66 "but" "66but" 0 "NNEner" "NN" "Ener" 41 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1531" "P12" 66 "lease" "66lease" 0 "NNEner" "NN" "Ener" 41 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1532" "P12" 66 "apart" "66apart" 1 "NNEner" "NN" "Ener" 41 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1533" "P12" 67 "signal" "67signal" 1 "NNQuiet" "NN" "Quiet" 21 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1534" "P12" 67 "breakfast" "67breakfast" 1 "NNQuiet" "NN" "Quiet" 21 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1535" "P12" 67 "pilot" "67pilot" 1 "NNQuiet" "NN" "Quiet" 21 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1536" "P12" 68 "sinking" "68sinking" 1 "NaEner" "Na" "Ener" 75 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1537" "P12" 68 "rather" "68rather" 0 "NaEner" "Na" "Ener" 75 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1538" "P12" 68 "tundra" "68tundra" 0 "NaEner" "Na" "Ener" 75 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1539" "P12" 69 "sparkle" "69sparkle" 1 "NNEner" "NN" "Ener" 50 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1540" "P12" 69 "enter" "69enter" 0 "NNEner" "NN" "Ener" 50 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1541" "P12" 69 "broken" "69broken" 0 "NNEner" "NN" "Ener" 50 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1542" "P12" 70 "stable" "70stable" 1 "NaInfo" "Na" "Info" 55 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1543" "P12" 70 "wrist" "70wrist" 1 "NaInfo" "Na" "Info" 55 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1544" "P12" 70 "and" "70and" 1 "NaInfo" "Na" "Info" 55 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1545" "P12" 70 "load" "70load" 1 "NaInfo" "Na" "Info" 55 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1546" "P12" 70 "it" "70it" 1 "NaInfo" "Na" "Info" 55 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1547" "P12" 71 "submit" "71submit" 1 "NaEner" "Na" "Ener" 72 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1548" "P12" 71 "his" "71his" 1 "NaEner" "Na" "Ener" 72 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1549" "P12" 71 "cash" "71cash" 1 "NaEner" "Na" "Ener" 72 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1550" "P12" 71 "report" "71report" 0 "NaEner" "Na" "Ener" 72 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1551" "P12" 72 "support" "72support" 1 "NNQuiet" "NN" "Quiet" 42 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1552" "P12" 72 "with" "72with" 1 "NNQuiet" "NN" "Quiet" 42 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1553" "P12" 72 "dock" "72dock" 0 "NNQuiet" "NN" "Quiet" 42 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1554" "P12" 72 "and" "72and" 1 "NNQuiet" "NN" "Quiet" 42 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1555" "P12" 72 "cheer" "72cheer" 1 "NNQuiet" "NN" "Quiet" 42 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1556" "P12" 73 "target" "73target" 1 "NaEner" "Na" "Ener" 56 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1557" "P12" 73 "keeping" "73keeping" 1 "NaEner" "Na" "Ener" 56 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1558" "P12" 73 "season" "73season" 0 "NaEner" "Na" "Ener" 56 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1559" "P12" 74 "technique" "74technique" 1 "NaEner" "Na" "Ener" 17 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1560" "P12" 74 "but" "74but" 0 "NaEner" "Na" "Ener" 17 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1561" "P12" 74 "sent" "74sent" 0 "NaEner" "Na" "Ener" 17 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1562" "P12" 74 "result" "74result" 1 "NaEner" "Na" "Ener" 17 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Ener" 0.25 -0.5
"1563" "P12" 75 "thinking" "75thinking" 1 "NaInfo" "Na" "Info" 25 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1564" "P12" 75 "for" "75for" 1 "NaInfo" "Na" "Info" 25 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1565" "P12" 75 "the" "75the" 0 "NaInfo" "Na" "Info" 25 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1566" "P12" 75 "hearing" "75hearing" 1 "NaInfo" "Na" "Info" 25 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1567" "P12" 76 "to" "76to" 1 "NNQuiet" "NN" "Quiet" 38 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1568" "P12" 76 "sort" "76sort" 0 "NNQuiet" "NN" "Quiet" 38 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1569" "P12" 76 "but" "76but" 0 "NNQuiet" "NN" "Quiet" 38 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1570" "P12" 76 "fear" "76fear" 1 "NNQuiet" "NN" "Quiet" 38 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1571" "P12" 76 "inside" "76inside" 1 "NNQuiet" "NN" "Quiet" 38 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1572" "P12" 77 "transcend" "77transcend" 1 "NNQuiet" "NN" "Quiet" 71 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1573" "P12" 77 "almost" "77almost" 1 "NNQuiet" "NN" "Quiet" 71 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1574" "P12" 77 "betrayed" "77betrayed" 1 "NNQuiet" "NN" "Quiet" 71 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1575" "P12" 78 "unless" "78unless" 1 "NNQuiet" "NN" "Quiet" 8 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1576" "P12" 78 "escape" "78escape" 1 "NNQuiet" "NN" "Quiet" 8 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1577" "P12" 78 "can" "78can" 1 "NNQuiet" "NN" "Quiet" 8 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1578" "P12" 78 "learn" "78learn" 1 "NNQuiet" "NN" "Quiet" 8 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1579" "P12" 79 "unseen" "79unseen" 0 "NNQuiet" "NN" "Quiet" 78 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1580" "P12" 79 "machines" "79machines" 1 "NNQuiet" "NN" "Quiet" 78 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1581" "P12" 79 "agree" "79agree" 1 "NNQuiet" "NN" "Quiet" 78 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Quiet" -0.5 0
"1582" "P12" 80 "vital" "80vital" 1 "NaInfo" "Na" "Info" 66 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1583" "P12" 80 "seats" "80seats" 1 "NaInfo" "Na" "Info" 66 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1584" "P12" 80 "with" "80with" 0 "NaInfo" "Na" "Info" 66 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1585" "P12" 80 "wonder" "80wonder" 0 "NaInfo" "Na" "Info" 66 "Female" 20 "Paid" "Summer" 45 0.653846154 172.854 3.67 -0.975410833944791 -0.338531545533345 0.502698499990537 -0.382027944390308 "Info" 0.25 0.5
"1586" "P13" 1 "account" "1account" 1 "NaInfo" "Na" "Info" 29 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1587" "P13" 1 "for" "1for" 1 "NaInfo" "Na" "Info" 29 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1588" "P13" 1 "who" "1who" 1 "NaInfo" "Na" "Info" 29 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1589" "P13" 1 "could" "1could" 0 "NaInfo" "Na" "Info" 29 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1590" "P13" 1 "knock" "1knock" 0 "NaInfo" "Na" "Info" 29 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1591" "P13" 2 "address" "2address" 1 "NaInfo" "Na" "Info" 65 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1592" "P13" 2 "her" "2her" 1 "NaInfo" "Na" "Info" 65 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1593" "P13" 2 "meeting" "2meeting" 1 "NaInfo" "Na" "Info" 65 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1594" "P13" 2 "time" "2time" 1 "NaInfo" "Na" "Info" 65 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1595" "P13" 3 "admit" "3admit" 0 "NNEner" "NN" "Ener" 72 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1596" "P13" 3 "the" "3the" 0 "NNEner" "NN" "Ener" 72 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1597" "P13" 3 "gear" "3gear" 0 "NNEner" "NN" "Ener" 72 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1598" "P13" 3 "beyond" "3beyond" 0 "NNEner" "NN" "Ener" 72 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1599" "P13" 4 "advance" "4advance" 1 "NaInfo" "Na" "Info" 3 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1600" "P13" 4 "but" "4but" 1 "NaInfo" "Na" "Info" 3 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1601" "P13" 4 "sat" "4sat" 0 "NaInfo" "Na" "Info" 3 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1602" "P13" 4 "appeal" "4appeal" 0 "NaInfo" "Na" "Info" 3 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1603" "P13" 5 "afraid" "5afraid" 1 "NaInfo" "Na" "Info" 9 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1604" "P13" 5 "beneath" "5beneath" 1 "NaInfo" "Na" "Info" 9 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1605" "P13" 5 "demand" "5demand" 1 "NaInfo" "Na" "Info" 9 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1606" "P13" 6 "amend" "6amend" 1 "NaEner" "Na" "Ener" 63 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1607" "P13" 6 "estate" "6estate" 0 "NaEner" "Na" "Ener" 63 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1608" "P13" 6 "approach" "6approach" 0 "NaEner" "Na" "Ener" 63 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1609" "P13" 7 "and" "7and" 0 "NNEner" "NN" "Ener" 77 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1610" "P13" 7 "spoke" "7spoke" 1 "NNEner" "NN" "Ener" 77 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1611" "P13" 7 "behind" "7behind" 1 "NNEner" "NN" "Ener" 77 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1612" "P13" 7 "her" "7her" 0 "NNEner" "NN" "Ener" 77 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1613" "P13" 7 "sin" "7sin" 0 "NNEner" "NN" "Ener" 77 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1614" "P13" 8 "appear" "8appear" 1 "NaInfo" "Na" "Info" 46 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1615" "P13" 8 "to" "8to" 1 "NaInfo" "Na" "Info" 46 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1616" "P13" 8 "wait" "8wait" 1 "NaInfo" "Na" "Info" 46 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1617" "P13" 8 "then" "8then" 1 "NaInfo" "Na" "Info" 46 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1618" "P13" 8 "turn" "8turn" 1 "NaInfo" "Na" "Info" 46 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Info" 0.25 0.5
"1619" "P13" 9 "assume" "9assume" 1 "NaEner" "Na" "Ener" 79 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1620" "P13" 9 "to" "9to" 1 "NaEner" "Na" "Ener" 79 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1621" "P13" 9 "catch" "9catch" 1 "NaEner" "Na" "Ener" 79 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1622" "P13" 9 "control" "9control" 1 "NaEner" "Na" "Ener" 79 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
"1623" "P13" 10 "attack" "10attack" 1 "NaEner" "Na" "Ener" 30 "Male" 21 "Paid" "Summer" 86 0.596153846 127.271 2.67 0.959678401139229 -0.901524229503487 -0.156344702908173 -1.49282755464719 "Ener" 0.25 -0.5
